ASJL,"HSNR,PVQL",1,61619,4151,N2UNR089,89,3545,1361,NR in plane
RMER,dBWML3,2,64156,5140,N2UNR089,89,2875,2754,NR in plane
RMGR,vBWMR8,1,470106,9711,N2UNR090,90,5847,4282,NR 45 deg
URAVR,"vBWMR2,IL1VR,RIPR,vBWMR3",5,56890,2018,N2UNR090,90,4868,4657,NR 45 deg
AIML,RIFL,1,59036,3039,N2UNR090,90,3853,1568,NR in plane
ADEL,"RMHR,dBWML5",1,62366,4518,N2UNR090,90,2949,2464,NR in plane
URBR,CEPDR,1,65944,5773,N2UNR090,90,6100,3212,NR 45 deg
RICL,SMBDR,1,58781,2924,N2UNR090,90,3159,2008,NR in plane
CEPDL,RICL,1,62354,4513,N2UNR090,90,3083,2109,NR in plane
ASIR,AWCR,1,61437,4060,N2UNR090,90,6080,2059,NR in plane
RMFR,AVKR,2,58525,2758,N2UNR090,90,2220,3475,NR 45 deg
ASIR,AWCR,1,61439,4064,N2UNR090,90,5256,1340,NR in plane
PVCR,"RID,AVBR",1,60021,3521,N2UNR090,90,2997,1733,NR in plane
ASHL,"ASKL,AIBL",1,65862,5690,N2UNR090,90,4223,1167,NR in plane
ASHR,"AVHL,PVPR,AVBR",1,465600,9330,N2UNR090,90,6474,3117,NR 45 deg
RIAL,RMDL,1,27461,925,N2UNR090,90,5569,4730,NR 45 deg
AIBL,"AVBL,RIMR",6,39110,2356,N2UNR090,90,6288,4473,NR 45 deg
ASHL,AVDL,1,60863,3861,N2UNR090,90,3344,1694,NR in plane
URYVR,RMDVL,4,20769,771,N2UNR090,90,4565,4923,NR 45 deg
AWAR,"AIZR,AIAR",1,57650,2322,N2UNR090,90,6217,2456,NR in plane
AVKL,"SAADR,RIVL",1,63276,4909,N2UNR090,90,5872,4944,NR 45 deg
AIMR,"AVHR,BDUR,RIFR",2,63260,4921,N2UNR090,90,5879,2379,NR in plane
RIAR,"RMDDR,RMDVL",7,20349,762,N2UNR090,90,5317,4761,NR 45 deg
AWCL,"AIZL,AIYL,AFDL",1,57438,2229,N2UNR090,90,3107,1360,NR in plane
ASEL,AIYR,1,59551,3270,N2UNR090,90,4660,1051,NR in plane
AVBL,"AVAR,PVCR,AVBR",2,65354,5517,N2UNR090,90,6629,3756,NR 45 deg
BDUL,"URADL,AVHL",1,57138,2101,N2UNR090,90,3670,1651,NR in plane
AIMR,"URXR,AVFR,AVFL",1,59184,3136,N2UNR090,90,6150,2800,NR in plane
SAAVR,"AVAR,RIMR",3,59485,4645,N2UNR090,90,2152,2590,NR in plane
AQR,"PVPL,PVCR",2,38183,1169,N2UNR091,91,2946,1742,NR in plane
URAVL,vBWML1,1,56968,2046,N2UNR091,91,3155,3950,NR 45 deg
SIAVR,RMDL,1,58733,2887,N2UNR091,91,5545,4706,NR 45 deg
RIBR,AVAR,2,60344,3665,N2UNR091,91,6781,3922,NR 45 deg
SMBVR,vBWMR4,1,61564,4120,N2UNR091,91,5921,4140,NR 45 deg
AWBR,RIR,1,63379,4957,N2UNR091,91,6411,2746,NR in plane
RMDVR,"vBWML5,RMDDL",1,36001,1099,N2UNR091,91,3015,3814,NR 45 deg
URAVL,"RMDVR,CEPVL",1,56967,2045,N2UNR091,91,3603,4305,NR 45 deg
RMGL,"dBWML4,RMHR",1,58515,2752,N2UNR091,91,3119,2480,NR in plane
AVKR,"RMHR,RMDL",1,60239,3618,N2UNR091,91,2400,3239,NR 45 deg
RMDL,"RMDVL,vBWMR8",1,61451,4066,N2UNR091,91,5659,4506,NR 45 deg
URYVR,"RMDDR,AVEL",1,63045,4860,N2UNR091,91,4894,5150,NR 45 deg
AFDR,AFDL,1,63100,4871,N2UNR091,91,4480,990,NR in plane
RIVL,SAADR,1,31195,1042,N2UNR091,91,5898,4947,NR 45 deg
URAVL,RMDDL,1,56966,2044,N2UNR091,91,3528,4303,NR 45 deg
RICR,"RMGL,RICL",1,58374,2720,N2UNR091,91,3014,2163,NR in plane
ASEL,"AIYL,AWCL",1,59367,3207,N2UNR091,91,4379,1139,NR in plane
RIR,"AIZR,AFDR",1,61248,3988,N2UNR091,91,6510,2729,NR in plane
CEPVR,"AVEL,OLLR",2,63046,4859,N2UNR091,91,5022,5047,NR 45 deg
RMED,"vBWMR2,vBWMR3",2,22805,863,N2UNR091,91,4283,4685,NR 45 deg
IL1VR,"RMDDR,RIPR",1,56887,2017,N2UNR091,91,4860,4759,NR 45 deg
AWCL,"AIYL,AIBL",2,57866,2429,N2UNR091,91,3949,1120,NR in plane
AWCL,AIYL,1,59366,3206,N2UNR091,91,4397,1075,NR in plane
ASIL,"AWCR,AIBL,ASER",1,61231,3983,N2UNR091,91,3710,1373,NR in plane
CEPDL,"RICR,RICL",1,62353,4512,N2UNR091,91,3094,2271,NR in plane
RIVL,vBWMR5,2,16561,697,N2UNR091,91,5873,4531,NR 45 deg
RIPR,URAVR,1,56882,2014,N2UNR091,91,5085,4616,NR 45 deg
ASKL,"AIAL,AIBL",1,65864,5686,N2UNR091,91,4041,1262,NR in plane
AINR,"AWCL,CEPshDL,AFDL",2,59263,3169,N2UNR091,91,4209,898,NR in plane
IL2VR,"IL1VR,RIPR",3,55215,3941,N2UNR091,91,5133,4703,NR 45 deg
CEPDL,"RMGL,RMHR,URBL",1,62352,4511,N2UNR091,91,3103,2361,NR in plane
ADLL,"AIBL,AIAL",1,56371,1720,N2UNR091,91,3856,1368,NR in plane
RMDL,SMBVR,1,57806,2376,N2UNR091,91,5994,4130,NR 45 deg
AWCL,"AWCR,AIBR",1,59154,3111,N2UNR091,91,4993,1292,NR in plane
RICL,"AVAL,ADAL",1,60862,3860,N2UNR091,91,3337,2004,NR in plane
OLLL,"RMDDL,AVER",1,65205,5460,N2UNR091,91,3001,4376,NR 45 deg
URBL,RICR,1,64907,5333,N2UNR091,91,2966,2370,NR in plane
CEPVR,"OLLR,RMDDR",1,40197,1220,N2UNR091,91,5025,4960,NR 45 deg
AIBL,"RIGR,AVBL",1,57707,2347,N2UNR091,91,6480,4455,NR 45 deg
AIBR,SIADL,1,59079,3074,N2UNR091,91,2356,2464,NR in plane
IL1VR,"vBWMR4,RMDDR",2,60522,3740,N2UNR091,91,5342,4563,NR 45 deg
PVQR,"ASKR,AIAR",1,468043,9653,N2UNR091,91,4948,1493,NR in plane
RMDL,IL1L,1,64595,5257,N2UNR091,91,2647,3071,NR 45 deg
SAAVL,"AVAL,RIMR",4,39108,1190,N2UNR091,91,5977,4681,NR 45 deg
AINR,"ASEL,AFDR",1,468094,9677,N2UNR091,91,4813,987,NR in plane
AIML,"AVFL,AVHR",1,59035,3038,N2UNR091,91,4226,1674,NR in plane
IL2VL,"IL1VL,RIPL",2,64392,5122,N2UNR091,91,3304,4214,NR 45 deg
IL1VL,"RMDDL,URAVL",1,61675,4177,N2UNR091,91,3040,3917,NR 45 deg
BDUL,URADL,1,63407,4973,N2UNR091,91,3705,1772,NR in plane
RMDL,RIVL,1,25046,910,N2UNR093,93,5678,4604,NR 45 deg
ADFR,"RIR,AIYR",1,56272,1681,N2UNR093,93,6528,2937,NR in plane
AIAL,"AIBL,AWCL",1,57559,2282,N2UNR093,93,4681,1274,NR in plane
RMGL,RMDR,1,472183,9861,N2UNR093,93,2610,2812,NR in plane
OLLR,"AVEL,RMDDR",1,61249,3989,N2UNR093,93,4870,5050,NR 45 deg
HSNL,"AVFR,AIAL",1,470161,9714,N2UNR093,93,4552,1558,NR in plane
RICR,RIML,1,24185,889,N2UNR093,93,5572,4871,NR 45 deg
ADER,"RMDL,CEPDR",1,55681,1634,N2UNR093,93,6012,3812,NR 45 deg
AIAL,ASJL,1,57558,2281,N2UNR093,93,4690,1502,NR in plane
RMGL,ADAL,1,58370,2717,N2UNR093,93,2953,2335,NR in plane
ASHL,"AVDL,AVAL",3,60856,3859,N2UNR093,93,3366,1978,NR in plane
CEPDL,"AINL,AFDL",2,62388,4523,N2UNR093,93,3323,1465,NR in plane
RMDVL,"vBWMR2,RMDDR,vBWMR3,vBWMR6",11,20741,769,N2UNR093,93,4830,4742,NR 45 deg
ADER,URXR,1,55678,1633,N2UNR093,93,6049,3795,NR 45 deg
PVQR,"ASJL,AIAL",1,467954,9640,N2UNR093,93,4743,1548,NR in plane
RMDL,"SMBVR,vBWMR4",1,57803,2374,N2UNR093,93,5970,4018,NR 45 deg
RICL,AVAL,1,60860,3858,N2UNR093,93,3308,2116,NR in plane
BAGR,RIBL,1,61837,4272,N2UNR093,93,2757,1753,NR in plane
RMDVL,"RMDDR,vBWMR4",7,20432,761,N2UNR093,93,5426,4560,NR 45 deg
ASEL,"OLLR,IL2R",1,61166,3959,N2UNR093,93,6669,2841,NR in plane
AIAL,"AWCR,AIBL",1,57551,2278,N2UNR093,93,4018,1354,NR in plane
BAGL,AIBL,1,57705,2346,N2UNR093,93,6592,4394,NR 45 deg
AQR,BAGL,1,60139,3587,N2UNR093,93,6671,4224,NR 45 deg
OLLL,"RMDDL,AVER,CEPVL",1,65206,5461,N2UNR093,93,3072,4479,NR 45 deg
RMGL,"RMDVL,AVAL",1,20099,758,N2UNR093,93,2721,2263,NR in plane
ASKL,AIAL,1,472155,9841,N2UNR093,93,4523,1420,NR in plane
URAVL,vBWML2,1,56963,2041,N2UNR093,93,3315,4021,NR 45 deg
BAGL,"RIGR,AIBL",1,57704,2345,N2UNR093,93,6576,4489,NR 45 deg
AIMR,"PVNR,RIFR",1,59183,3135,N2UNR093,93,6039,2749,NR in plane
ADAL,"AVJR,AVBL",1,473559,10261,N2UNR093,93,3128,2041,NR in plane
RIMR,"AIBL,AVBL",2,39103,1189,N2UNR093,93,6165,4518,NR 45 deg
IL1VR,RIPR,1,56886,2016,N2UNR093,93,4898,4738,NR 45 deg
ASKR,"AIAL,AIAR",1,468045,9643,N2UNR093,93,4760,1415,NR in plane
AIAR,"AIBR,AWCR,ADLR",2,59156,3112,N2UNR093,93,5139,1561,NR in plane
AIAL,ASKL,1,65866,5694,N2UNR093,93,4129,1310,NR in plane
HSNR,AIZR,1,59933,3484,N2UNR093,93,6260,2526,NR in plane
CEPDR,URXR,1,56660,1875,N2UNR093,93,6099,3146,NR 45 deg
AWCL,AIAR,2,57646,2321,N2UNR093,93,6483,2457,NR in plane
SMBDR,SIADR,1,58666,2843,N2UNR093,93,6090,4368,NR 45 deg
AVFR,AIAL,1,61718,4194,N2UNR093,93,4405,1555,NR in plane
RIMR,RMDL,1,466666,9480,N2UNR093,93,2692,3551,NR 45 deg
AIZR,AWAR,1,59935,3482,N2UNR093,93,6385,2570,NR in plane
URYVL,"SMDVR,AVER,RIBL,OLLL",3,56446,1749,N2UNR093,93,2876,4462,NR 45 deg
AWCL,"AIAL,AIBL",1,57560,2283,N2UNR093,93,4693,1209,NR in plane
CEPDR,URXR,1,58610,2806,N2UNR093,93,6165,3054,NR 45 deg
RMDVR,RMDDL,1,61250,3990,N2UNR093,93,3617,4583,NR 45 deg
CEPDL,RICL,1,62349,4509,N2UNR094,94,3207,2454,NR in plane
ADER,CEPDR,3,65221,5473,N2UNR094,94,6031,3570,NR 45 deg
AIAR,"AIZR,AIBR",2,57644,2320,N2UNR094,94,6362,2476,NR in plane
RMGL,"AIBR,SIADL",2,58371,2718,N2UNR094,94,2571,2966,NR in plane
IL1VL,"RIPL,URAVL,vBWML2",3,60336,3662,N2UNR094,94,3517,4385,NR 45 deg
AUAR,AVAR,1,61948,4364,N2UNR094,94,6734,3144,NR 45 deg
OLLL,RMDDL,1,64596,5258,N2UNR094,94,3196,4579,NR 45 deg
AWCL,"AIBL,ASIL",1,61206,3961,N2UNR094,94,3981,1250,NR in plane
AWCR,AIAL,1,57565,2285,N2UNR094,94,4049,1392,NR in plane
SAADR,RMGL,1,58367,2714,N2UNR094,94,2689,2511,NR in plane
RMGL,"AVBR,SIAVL,RID",2,58717,3557,N2UNR094,94,2896,2299,NR in plane
IL1VR,"URAVR,vBWMR2",1,64276,5223,N2UNR094,94,4979,4679,NR 45 deg
PVCR,"AVBL,RID,AVBR",4,60018,3520,N2UNR094,94,2928,2129,NR in plane
IL1VR,URAVR,1,56884,2015,N2UNR094,94,4916,4736,NR 45 deg
RMGR,ALNR,1,58285,2674,N2UNR094,94,6322,3258,NR 45 deg
CEPshDR,AVAR,1,59517,3253,N2UNR094,94,6869,3174,NR 45 deg
URYVL,"AVER,RMDDL",1,61666,4173,N2UNR094,94,3071,4621,NR 45 deg
RMGL,"SIBVL,RMDR",1,472184,9878,N2UNR094,94,2631,2881,NR in plane
HSNL,"AWAR,AIZR,AWBR",2,63166,3485,N2UNR094,94,6410,2860,NR in plane
URBR,"SIAVR,RMDL",1,56800,1965,N2UNR094,94,6159,3976,NR 45 deg
ASHR,"AVER,RMGR",1,58283,2673,N2UNR094,94,6471,3422,NR 45 deg
AIYL,"AIZL,RIBL",3,59345,3203,N2UNR094,94,3035,1697,NR in plane
OLLL,SMDVR,2,61662,4171,N2UNR094,94,2886,4400,NR 45 deg
AVHL,"ADFR,AVAR",1,63258,4920,N2UNR094,94,6616,3363,NR 45 deg
SMDVR,RIAL,1,29391,1006,N2UNR094,94,2828,3994,NR 45 deg
RMGL,ADAL,1,56771,1946,N2UNR094,94,2966,2453,NR in plane
AWCR,"AWCL,AIBL",1,57879,2433,N2UNR094,94,4101,1272,NR in plane
ADLR,"AIAR,AIBR",1,59157,3113,N2UNR094,94,5179,1569,NR in plane
OLLL,ADEL,1,61583,4130,N2UNR094,94,3008,2733,NR in plane
URXL,"RID,AVJR",1,473561,10270,N2UNR094,94,3039,2251,NR in plane
RMDL,RIML,3,25036,909,N2UNR094,94,5485,4892,NR 45 deg
URXR,"RMGR,CEPDR,AIMR",1,56661,1876,N2UNR094,94,6264,3057,NR 45 deg
AIYL,"AIBL,AWCL",1,57870,2432,N2UNR094,94,4262,1227,NR in plane
AIML,"ASJL,AVFR",1,59037,3040,N2UNR094,94,4373,1760,NR in plane
IL2L,"RMDR,ADEL",3,59269,4107,N2UNR094,94,2749,2998,NR in plane
RMGR,AVDL,2,37591,4748,N2UNR094,94,6359,3598,NR 45 deg
RMED,"vBWML2,vBWMR2,vBWMR3,vBWML3",3,22796,862,N2UNR094,94,4167,4686,NR 45 deg
VB01,SAADL,1,56515,1810,N2UNR094,94,2527,3438,NR 45 deg
ASEL,"AIBL,AIYL",2,57869,2431,N2UNR094,94,4472,1226,NR in plane
SAAVR,AVAR,3,58873,2955,N2UNR094,94,2220,2878,NR in plane
IL1VL,"vBWML1,RIPL",3,61340,4029,N2UNR094,94,3186,4046,NR 45 deg
PVPR,"PVCL,AVAR",2,62652,4639,N2UNR094,94,6622,3843,NR 45 deg
SMDVL,"RIAR,RIAL",2,22589,848,N2UNR094,94,5188,4981,NR 45 deg
URYVR,"AVEL,SMDVL,RIBR,AVL",5,56458,1753,N2UNR094,94,4986,5134,NR 45 deg
AIAR,"AWCL,AIBR",2,57672,2333,N2UNR094,94,4878,1348,NR in plane
RMGL,"RMDVL,AVAL,SIAVL",1,58718,2870,N2UNR094,94,2763,2332,NR in plane
AWCL,"AIYL,AIBL",2,61207,3972,N2UNR094,94,4213,1215,NR in plane
RMED,vBWML3,2,21847,824,N2UNR095,95,3912,4673,NR 45 deg
ADER,"IL2R,IL1R",1,65632,5648,N2UNR095,95,6109,3600,NR 45 deg
ASKR,AIAR,5,468051,9642,N2UNR095,95,4933,1582,NR in plane
RIR,"HSNL,AIZR",1,59922,3475,N2UNR095,95,6477,2929,NR in plane
BAGL,AVAR,2,61950,4365,N2UNR095,95,6779,3287,NR 45 deg
RMER,dBWML3,1,65074,5399,N2UNR095,95,3044,3006,NR 45 deg
ADFL,"AIZL,AIBL,AWCR",2,56112,1653,N2UNR095,95,3152,1864,NR in plane
AIZR,"AIBR,AIAR",1,57643,2319,N2UNR095,95,6381,2562,NR in plane
RIS,"RMDL,RIML",2,59674,3363,N2UNR095,95,5331,5077,NR 45 deg
AUAR,AVAR,1,61946,4362,N2UNR095,95,6714,3164,NR 45 deg
DROP-unk,"AWCL,AIBL",1,64948,5392,N2UNR095,95,4123,1319,NR in plane
IL2VR,"IL1VR,RIPR",1,55213,1600,N2UNR095,95,5198,4698,NR 45 deg
URAVL,"RIPL,vBWML1,vBWML3,IL1VL",5,56961,2042,N2UNR095,95,3291,4088,NR 45 deg
SAAVR,"AVAR,RIMR",3,59077,3073,N2UNR095,95,2245,3238,NR 45 deg
ASJR,HSNR,1,472252,9874,N2UNR095,95,6220,2657,NR in plane
RMER,vBWML1,1,450332,8865,N2UNR095,95,3018,3123,NR 45 deg
SAADL,RIMR,2,40420,1330,N2UNR095,95,2427,3624,NR 45 deg
IL2R,URBR,1,56804,1970,N2UNR095,95,6202,3488,NR 45 deg
AIBR,RIML,1,59075,3072,N2UNR095,95,2290,2862,NR in plane
AIMR,"AVFL,AVFR",1,61247,3987,N2UNR095,95,4698,1942,NR in plane
RMFL,"AVKR,AVKL",2,56879,4925,N2UNR095,95,5527,5104,NR 45 deg
RICR,"AVAL,SMDDR",3,39098,1187,N2UNR095,95,5795,4700,NR 45 deg
URXL,RICL,2,56773,1947,N2UNR095,95,3187,2347,NR in plane
DVC,"RIGL,RMFL",2,63958,5106,N2UNR095,95,2229,3449,NR 45 deg
ASJR,ASKR,1,468052,9647,N2UNR095,95,5017,1734,NR in plane
RMGR,ADAR,1,63038,4854,N2UNR095,95,6363,3574,NR 45 deg
RMDR,RIMR,1,466689,9485,N2UNR095,95,2649,3610,NR 45 deg
RIAL,"SMDVR,RIAR",2,64688,1005,N2UNR095,95,2926,4191,NR 45 deg
URXL,RICL,1,56770,1945,N2UNR095,95,3111,2414,NR in plane
URXL,RMGL,1,58368,2715,N2UNR095,95,3019,2444,NR in plane
ASER,ASHR,1,60495,3722,N2UNR095,95,7057,3102,NR 45 deg
CEPDL,"URBL,RICL",1,62347,4507,N2UNR095,95,3148,2535,NR in plane
CEPVL,"RMDDL,OLLL",1,465690,9410,N2UNR095,95,3128,4443,NR 45 deg
RIAR,SMDVL,2,22595,852,N2UNR095,95,5141,4940,NR 45 deg
URBL,URXL,1,56768,1943,N2UNR095,95,3344,2315,NR in plane
ASHR,RMGR,1,58282,2672,N2UNR095,95,6483,3430,NR 45 deg
RMDVR,"RMDDL,vBWML2",1,60332,3660,N2UNR095,95,3628,4537,NR 45 deg
RIMR,"vBWML4,RMDL",2,62233,4441,N2UNR095,95,2772,3698,NR 45 deg
SMDVL,RIAR,1,22594,851,N2UNR095,95,5165,4994,NR 45 deg
URXR,"AIMR,AWBR,ADFR,RIR",2,56648,1869,N2UNR095,95,6479,3064,NR 45 deg
SMBVR,dBWMR4,1,57782,2371,N2UNR095,95,5952,4038,NR 45 deg
AQR,"AVAR,BAGL",2,60133,3583,N2UNR095,95,6730,3453,NR 45 deg
RIMR,"RMDL,vBWML4",3,62226,4440,N2UNR095,95,2790,3766,NR 45 deg
RMGL,"SIBVL,SIBVR",3,471329,9753,N2UNR096,96,2693,2871,NR in plane
AWCR,"AIBR,AIAR",2,57680,2334,N2UNR096,96,4964,1465,NR in plane
IL1VL,"vBWML2,RMDDL,RIPL",4,60333,3661,N2UNR096,96,3568,4518,NR 45 deg
CEPDR,BDUR,1,61642,4160,N2UNR096,96,6116,2996,NR in plane
IL1VL,"RMDDL,vBWML1",1,64249,5213,N2UNR096,96,3251,4147,NR 45 deg
OLLR,"RMDDR,CEPVR",2,60520,1221,N2UNR096,96,4926,4987,NR 45 deg
AWCR,AIAR,3,57640,2317,N2UNR096,96,6553,2618,NR in plane
RMDVL,vBWMR6,1,60316,3657,N2UNR096,96,4332,4827,NR 45 deg
AIMR,"ASJR,AVFR",1,61639,4157,N2UNR096,96,6168,2827,NR in plane
RICL,RICR,2,63906,5176,N2UNR096,96,6278,3816,NR 45 deg
AIBL,AVBL,2,39090,1186,N2UNR096,96,6099,4588,NR 45 deg
URAVL,"vBWML2,RMDDL,RIPL",6,56943,2043,N2UNR096,96,3532,4377,NR 45 deg
CEPshDR,"SAAVR,AVAR,RMDVR",2,59520,3254,N2UNR096,96,6895,3200,NR 45 deg
RMDR,"RMDL,vBWML4",2,61542,4108,N2UNR096,96,2781,3663,NR 45 deg
AVFL,AVJL,1,63406,4972,N2UNR096,96,3390,2168,NR in plane
RIAL,"RMDVR,RMDDL",4,35968,1098,N2UNR096,96,3140,4295,NR 45 deg
IL1VR,"vBWMR4,RMDDR",2,56877,2010,N2UNR096,96,5370,4556,NR 45 deg
AIYL,AIZL,1,59338,3200,N2UNR096,96,2942,1883,NR in plane
HSNR,"AVFL,ASHL",1,60845,3856,N2UNR096,96,3295,2164,NR in plane
ASHR,"AVDL,AVER",2,63182,4915,N2UNR096,96,6470,3563,NR 45 deg
OLQVR,"RMDVL,SIBDR",1,472034,9821,N2UNR096,96,5461,4665,NR 45 deg
SMDVR,"vBWML4,vBWML5",2,29514,1009,N2UNR096,96,2813,4005,NR 45 deg
AINR,"URXL,CEPDL",2,56778,1951,N2UNR096,96,3352,1748,NR in plane
AINL,"BAGL,RIBR",1,59231,3154,N2UNR096,96,6829,4252,NR 45 deg
ASIR,"ASGR,ADLR",1,60715,3798,N2UNR096,96,7164,2996,NR in plane
PVPR,AVAR,1,62648,4638,N2UNR096,96,6603,3895,NR 45 deg
ASKR,AIAR,5,468054,9632,N2UNR096,96,4850,1502,NR in plane
URXL,RMGL,1,56769,1944,N2UNR096,96,2981,2538,NR in plane
RMGR,"ALMR,SIADL,RMDDL",1,58609,2805,N2UNR096,96,6245,3235,NR 45 deg
PVQR,"ASER,AWAR",1,467927,9645,N2UNR096,96,6300,2658,NR in plane
RIMR,"SMDVR,RMDR",1,62254,4448,N2UNR096,96,2614,3744,NR 45 deg
RIML,"RMDL,SMDDR",3,25022,908,N2UNR096,96,5483,4975,NR 45 deg
URXR,URBR,1,56680,1884,N2UNR096,96,6134,3789,NR 45 deg
RMHR,"RMGL,dBWML4",1,58516,2753,N2UNR096,96,3134,2875,NR in plane
OLLL,ADEL,3,58721,3741,N2UNR096,96,3022,2879,NR in plane
RIMR,"RIS,AVKL",1,62225,4437,N2UNR096,96,2701,4333,NR 45 deg
SMDVL,"RIAR,RIAL",1,22590,849,N2UNR096,96,5165,5028,NR 45 deg
URYVR,"RMDDR,AVEL",1,56462,1754,N2UNR096,96,4810,5159,NR 45 deg
AIAL,"AIBL,ASEL,AWCR,ASER",5,57569,2434,N2UNR096,96,4652,1392,NR in plane
RMDVR,"vBWML1,URAVL,vBWML5,RMDDL,vBWML4",6,35967,3664,N2UNR096,96,3199,4083,NR 45 deg
RIBR,"BAGL,AVAR",2,61942,4361,N2UNR096,96,6870,3828,NR 45 deg
URXR,RIGR,1,56679,1883,N2UNR097,97,6353,4653,NR 45 deg
ASJL,"PVQL,ASKL",1,65834,5688,N2UNR097,97,4474,1774,NR in plane
AIYL,AIZL,1,59336,3199,N2UNR097,97,2897,1979,NR in plane
ASER,AIBR,1,61640,4158,N2UNR097,97,6271,2505,NR in plane
PVPR,"RIGR,AVBL",1,466633,9456,N2UNR097,97,6386,4466,NR 45 deg
URXR,RIGR,1,56678,1882,N2UNR097,97,6425,4568,NR 45 deg
PVQL,"AIAL,ASKL",4,65836,5687,N2UNR097,97,4210,1630,NR in plane
AINR,"AINL,CEPshDL",1,59257,3167,N2UNR097,97,3269,1853,NR in plane
ASJR,PVQR,2,467960,9646,N2UNR097,97,4905,1860,NR in plane
DVA,"PVCL,PVPR,AVAR",2,62641,4632,N2UNR097,97,6550,3968,NR 45 deg
ADER,dBWMR4,1,65170,5440,N2UNR097,97,6094,3448,NR 45 deg
SMBVR,vBWMR8,1,57780,2370,N2UNR097,97,5888,4346,NR 45 deg
AIBR,RIBL,1,59074,3071,N2UNR097,97,2287,3084,NR 45 deg
ASHL,"AVFL,AVDL,ADAL",2,60843,3855,N2UNR097,97,3310,2327,NR in plane
RIGR,"BAGL,RIAR",2,62835,4616,N2UNR097,97,6502,4560,NR 45 deg
RMDR,RIAR,1,64713,5310,N2UNR097,97,2905,4281,NR 45 deg
URYVL,"AVER,SMDVR",2,56448,1747,N2UNR097,97,3054,4738,NR 45 deg
RMGR,"SAADL,SMBVR",1,57738,2362,N2UNR097,97,6409,3380,NR 45 deg
SAAVR,"RIML,AIBR,AVAR",1,59073,3070,N2UNR097,97,2250,3377,NR 45 deg
IL2VL,"IL1VL,RIPL",4,64395,5119,N2UNR097,97,3362,4293,NR 45 deg
PVCL,RID,2,62752,4436,N2UNR097,97,2796,2469,NR in plane
IL1VR,"RMDDR,vBWMR2",4,64273,5222,N2UNR097,97,5035,4745,NR 45 deg
AIMR,"URXR,ADFR",2,56271,1680,N2UNR097,97,6553,3238,NR 45 deg
ASER,"AIBR,AIAR",2,57637,2318,N2UNR097,97,6458,2673,NR in plane
SIAVL,"ADEL,IL2L",1,58720,2875,N2UNR097,97,2846,3115,NR 45 deg
URYVL,"RMDDL,RMDVR",6,60116,3663,N2UNR097,97,3704,4762,NR 45 deg
BAGL,AVAR,1,61941,4360,N2UNR097,97,6808,3804,NR 45 deg
DVC,RIBR,1,63925,5184,N2UNR097,97,5541,5219,NR 45 deg
RICR,"AIBL,AVAL",2,39083,1185,N2UNR097,97,5906,4619,NR 45 deg
AIZR,"ASER,AIAR",1,57638,2316,N2UNR097,97,6520,2814,NR in plane
RMHR,"RMGL,dBWML4",1,58520,2754,N2UNR097,97,3135,2960,NR in plane
AQR,"BAGL,RIAR",2,60128,3582,N2UNR097,97,6772,3530,NR 45 deg
AWCR,"AIBR,AIAR",1,61752,4215,N2UNR097,97,4954,1525,NR in plane
IL1L,"RMER,dBWML3",1,63760,5139,N2UNR097,97,2996,3388,NR 45 deg
RMDVR,vBWML5,1,35966,1096,N2UNR097,97,3190,4097,NR 45 deg
AFDL,AIYL,3,57425,2225,N2UNR097,97,2759,1976,NR in plane
RMGR,"RIR,ASHR",1,58280,2671,N2UNR097,97,6524,3397,NR 45 deg
AQR,BAGL,1,60130,3580,N2UNR097,97,6762,3619,NR 45 deg
AIBR,"AWCR,ADLR,AIAR",1,61751,4214,N2UNR097,97,5033,1633,NR in plane
BAGL,RIGR,1,62831,4746,N2UNR097,97,6574,4488,NR 45 deg
RIAL,"RMDVL,SIAVR",2,21270,799,N2UNR097,97,5348,4905,NR 45 deg
URBL,URXL,2,56766,1942,N2UNR097,97,3285,2494,NR in plane
AVER,URXR,1,58276,2669,N2UNR097,97,6410,3528,NR 45 deg
RIR,"AIMR,AWBR",1,59921,3474,N2UNR097,97,6513,3080,NR 45 deg
OLLL,"RMDDL,AVER",5,61672,4176,N2UNR097,97,3292,4768,NR 45 deg
BAGL,RIGR,1,62830,4745,N2UNR097,97,6561,4535,NR 45 deg
URAVR,PVT,1,56876,2002,N2UNR098,98,5349,5286,NR 45 deg
ADFR,"URXR,RIAR",3,56268,1679,N2UNR098,98,6680,3401,NR 45 deg
AIZR,"ASER,AIAR",1,57639,2315,N2UNR098,98,6506,2866,NR in plane
RIML,"RIBL,AIBR",1,59072,3069,N2UNR098,98,2209,3210,NR 45 deg
IL1VL,"URYVL,RMDDL",2,61668,4175,N2UNR098,98,3650,4908,NR 45 deg
RICL,"ADLR,URBR",2,63161,4903,N2UNR098,98,6246,3944,NR 45 deg
RIAR,"RMDDR,RMDVL",4,20327,760,N2UNR098,98,5044,4921,NR 45 deg
ASKL,"AIAL,ASER",1,65847,5679,N2UNR098,98,3286,2086,NR in plane
ASER,AIAR,1,57635,2314,N2UNR098,98,6477,2752,NR in plane
AIBR,RIML,1,59070,3067,N2UNR098,98,2271,3456,NR 45 deg
IL2L,"IL1L,ADEL",1,61581,4129,N2UNR098,98,2874,3271,NR 45 deg
BAGL,RIAR,1,62837,4747,N2UNR098,98,6406,4724,NR 45 deg
